發生年度,發生時-Hours,區序,天候,事故位置,路面狀況3,年齡,飲酒情形,座標-X,座標-Y
111,18,04大安區,6,20,4,20,1,121.5339942,25.01918064
111,18,06松山區,6,9,4,45,1,121.5512289,25.06158795
111,18,06松山區,6,9,4,44,1,121.5512289,25.06158795
111,18,06松山區,6,9,4,35,1,121.5512289,25.06158795
111,18,07信義區,6,9,4,63,1,121.5648146,25.041519
111,18,07信義區,6,9,4,37,1,121.5648146,25.041519
111,18,07信義區,6,2,4,69,1,121.5678836,25.0285125
111,18,07信義區,6,2,4,69,10,121.5678836,25.0285125
111,18,07信義區,6,2,4,61,10,121.5678836,25.0285125
111,18,08士林區,7,2,4,34,1,121.5284066,25.1088783
111,18,08士林區,7,2,4,20,1,121.5284066,25.1088783
111,18,04大安區,6,2,4,58,1,121.5499954,25.02451444
111,18,04大安區,6,2,4,25,1,121.5499954,25.02451444
111,19,06松山區,7,1,4,13,2,121.5571207,25.05703659
111,19,06松山區,7,1,4,58,2,121.5571207,25.05703659
111,20,08士林區,7,2,4,44,1,121.515596,25.0905613
111,20,08士林區,7,2,4,32,1,121.515596,25.0905613
111,20,08士林區,7,11,4,61,1,121.512661,25.08857659
111,20,08士林區,7,11,4,76,1,121.512661,25.08857659
111,21,02萬華區,8,1,4,21,1,121.4957283,25.03698059
111,21,02萬華區,8,1,4,53,1,121.4957283,25.03698059
111,22,04大安區,8,1,4,43,1,121.5434182,25.02837462
111,22,04大安區,8,1,4,33,1,121.5434182,25.02837462
111,22,04大安區,8,1,4,54,1,121.5434182,25.02837462
111,0,07信義區,6,1,4,38,1,121.5608579,25.0304262
111,0,07信義區,6,1,4,22,1,121.5608579,25.0304262
111,4,07信義區,8,1,4,63,2,121.5693332,25.0490545
111,4,07信義區,8,1,4,23,2,121.5693332,25.0490545
111,6,11南港區,7,1,4,43,2,121.5838366,25.0496965
111,6,11南港區,7,1,4,45,2,121.5838366,25.0496965
111,6,11南港區,7,1,4,61,2,121.5838366,25.0496965
111,6,11南港區,7,1,4,43,9,121.5838366,25.0496965
111,7,10文山區,7,8,4,52,1,121.5735356,24.99724784
111,7,10文山區,7,8,4,58,1,121.5735356,24.99724784
111,7,12內湖區,6,1,4,68,1,121.5956474,25.0650017
111,7,12內湖區,6,1,4,62,1,121.5956474,25.0650017
111,7,09北投區,7,1,4,50,1,121.4710883,25.1227262
111,7,09北投區,7,1,4,48,1,121.4710883,25.1227262
111,7,09北投區,7,1,4,39,1,121.4710883,25.1227262
111,7,05中正區,6,1,4,31,2,121.535943,25.01154473
111,7,05中正區,6,1,4,23,2,121.535943,25.01154473
111,7,08士林區,7,1,4,59,11,121.5465552,25.1382314
111,7,08士林區,7,1,4,46,9,121.5465552,25.1382314
111,8,04大安區,6,9,4,50,1,121.5343591,25.0214511
111,8,04大安區,6,9,4,33,1,121.5343591,25.0214511
111,8,06松山區,6,1,4,36,1,121.5721454,25.04991559
111,8,06松山區,6,1,4,49,1,121.5721454,25.04991559
111,8,04大安區,7,1,4,56,1,121.5460239,25.02951665
111,8,04大安區,7,1,4,27,1,121.5460239,25.02951665
111,8,04大安區,6,9,4,23,1,121.55314,25.02500984
111,8,04大安區,6,9,4,53,1,121.55314,25.02500984
111,8,05中正區,6,9,4,48,2,121.5360529,25.0113248
111,8,05中正區,6,9,4,22,2,121.5360529,25.0113248
111,8,09北投區,6,9,4,43,1,121.5134371,25.1123525
111,8,09北投區,6,9,4,26,1,121.5134371,25.1123525
111,8,11南港區,6,11,4,33,1,121.6159488,25.0532314
111,8,11南港區,6,11,4,59,1,121.6159488,25.0532314
111,9,09北投區,7,9,4,49,1,121.4715089,25.1244328
111,9,09北投區,7,9,4,22,1,121.4715089,25.1244328
111,9,09北投區,7,9,4,22,10,121.4715089,25.1244328
111,9,10文山區,7,1,4,41,2,121.5600071,24.99596155
111,9,10文山區,7,1,4,50,2,121.5600071,24.99596155
111,9,10文山區,7,1,4,,,121.5600071,24.99596155
111,9,10文山區,8,9,4,59,1,121.5520356,24.98772026
111,9,10文山區,8,9,4,31,1,121.5520356,24.98772026
111,9,10文山區,8,9,4,57,1,121.5520356,24.98772026
111,9,05中正區,6,9,4,63,11,121.5187501,25.0322432
111,9,05中正區,6,9,4,41,11,121.5187501,25.0322432
111,9,05中正區,6,9,4,33,11,121.5187501,25.0322432
111,10,01大同區,7,1,4,28,1,121.5118464,25.04977004
111,10,01大同區,7,1,4,31,1,121.5118464,25.04977004
111,10,09北投區,7,9,4,63,2,121.5016038,25.1291976
111,10,09北投區,7,9,4,83,10,121.5016038,25.1291976
111,10,08士林區,6,9,4,62,10,121.5194267,25.08351286
111,10,08士林區,6,9,4,63,1,121.5194267,25.08351286
111,10,02萬華區,7,1,4,38,2,121.4906924,25.02801529
111,10,02萬華區,7,1,4,63,1,121.4906924,25.02801529
111,10,03中山區,7,9,4,74,1,121.5405036,25.05515221
111,10,03中山區,7,9,4,34,1,121.5405036,25.05515221
111,10,07信義區,8,1,4,59,1,121.5868421,25.03998192
111,10,07信義區,8,1,4,46,1,121.5868421,25.03998192
111,10,01大同區,6,9,4,71,1,121.5178509,25.07768747
111,10,01大同區,6,9,4,31,1,121.5178509,25.07768747
111,10,05中正區,7,1,4,61,2,121.5106846,25.0349034
111,10,05中正區,7,1,4,30,2,121.5106846,25.0349034
111,10,05中正區,7,1,4,45,10,121.5106846,25.0349034
111,10,03中山區,8,11,4,76,1,121.5400901,25.06243488
111,10,03中山區,8,11,4,35,1,121.5400901,25.06243488
111,10,03中山區,6,1,4,45,1,121.5303623,25.0635592
111,10,03中山區,6,1,4,27,1,121.5303623,25.0635592
111,10,03中山區,6,2,4,63,1,121.5229813,25.0578679
111,10,03中山區,6,2,4,62,1,121.5229813,25.0578679
111,11,02萬華區,7,9,4,21,2,121.5021654,25.02677064
111,11,02萬華區,7,9,4,69,10,121.5021654,25.02677064
111,11,02萬華區,7,2,4,29,1,121.4997015,25.03849566
111,11,02萬華區,7,2,4,61,1,121.4997015,25.03849566
111,11,02萬華區,7,2,4,82,1,121.4997015,25.03849566
111,11,06松山區,7,1,4,47,1,121.5672659,25.04970852
111,11,06松山區,7,1,4,37,1,121.5672659,25.04970852
111,12,03中山區,7,1,4,59,1,121.530261,25.04731489
111,12,03中山區,7,1,4,66,1,121.530261,25.04731489
111,12,10文山區,6,9,4,18,1,121.544544,24.98832107
111,12,10文山區,6,9,4,,,121.544544,24.98832107
111,12,05中正區,6,9,4,55,2,121.5168821,25.02561057
111,12,05中正區,6,9,4,58,2,121.5168821,25.02561057
111,13,04大安區,6,2,4,45,1,121.5478163,25.02470574
111,13,04大安區,6,2,4,57,1,121.5478163,25.02470574
111,13,08士林區,7,9,4,24,1,121.524357,25.0804106
111,13,08士林區,7,9,4,21,1,121.524357,25.0804106
111,13,09北投區,7,9,4,81,1,121.495944,25.1365838
111,13,09北投區,7,9,4,60,1,121.495944,25.1365838
111,13,09北投區,7,9,4,31,10,121.495944,25.1365838
111,14,03中山區,6,9,4,40,1,121.5325462,25.05980848
111,14,03中山區,6,9,4,19,1,121.5325462,25.05980848
111,14,09北投區,7,1,4,45,1,121.506745,25.119482
111,14,09北投區,7,1,4,79,1,121.506745,25.119482
111,14,09北投區,7,1,4,72,10,121.506745,25.119482
111,15,05中正區,6,2,4,54,2,121.5140118,25.04231432
111,15,05中正區,6,2,4,34,2,121.5140118,25.04231432
111,15,01大同區,6,1,4,47,1,121.5108572,25.0686588
111,15,01大同區,6,1,4,44,1,121.5108572,25.0686588
111,15,04大安區,7,9,4,54,1,121.5436432,25.02751575
111,15,04大安區,7,9,4,58,1,121.5436432,25.02751575
111,16,03中山區,6,1,4,37,1,121.5347546,25.05191416
111,16,03中山區,6,1,4,42,1,121.5347546,25.05191416
111,16,08士林區,6,9,4,61,2,121.5256371,25.11449972
111,16,08士林區,6,9,4,30,2,121.5256371,25.11449972
111,16,08士林區,6,9,4,51,9,121.5256371,25.11449972
111,16,08士林區,6,1,4,46,1,121.5112642,25.07901068
111,16,08士林區,6,1,4,15,10,121.5112642,25.07901068
111,16,10文山區,7,1,4,66,1,121.5566053,24.9849312
111,16,10文山區,7,1,4,47,1,121.5566053,24.9849312
111,17,03中山區,6,9,4,47,1,121.5226215,25.0680445
111,17,03中山區,6,9,4,52,1,121.5226215,25.0680445
111,17,03中山區,6,9,4,68,1,121.5226215,25.0680445
111,17,12內湖區,6,9,4,41,1,121.5673987,25.0789521
111,17,12內湖區,6,9,4,29,10,121.5673987,25.0789521
111,17,03中山區,6,9,4,25,1,121.5440523,25.05722379
111,17,03中山區,6,9,4,33,1,121.5440523,25.05722379
111,17,02萬華區,6,1,4,42,1,121.4946914,25.0220593
111,17,02萬華區,6,1,4,39,1,121.4946914,25.0220593
111,17,02萬華區,6,1,4,35,9,121.4946914,25.0220593
111,17,12內湖區,6,9,4,57,1,121.5841534,25.05551444
111,17,12內湖區,6,9,4,34,1,121.5841534,25.05551444
111,18,12內湖區,6,8,4,31,1,121.5737955,25.05706548
111,18,12內湖區,6,8,4,51,1,121.5737955,25.05706548
111,18,12內湖區,6,1,4,25,2,121.5913987,25.06877939
111,18,12內湖區,6,1,4,26,2,121.5913987,25.06877939
111,18,04大安區,6,1,4,28,1,121.5436166,25.03826948
111,18,04大安區,6,1,4,58,1,121.5436166,25.03826948
111,18,08士林區,6,1,4,41,1,121.5238648,25.10440231
111,18,08士林區,6,1,4,30,1,121.5238648,25.10440231
111,18,06松山區,6,9,4,22,1,121.5509173,25.04486163
111,18,06松山區,6,9,4,18,1,121.5509173,25.04486163
111,18,06松山區,6,9,4,26,10,121.5509173,25.04486163
111,18,04大安區,6,2,4,65,9,121.53444,25.0222712
111,18,04大安區,6,2,4,66,9,121.53444,25.0222712
111,19,04大安區,7,9,4,23,1,121.5337643,25.03798537
111,19,04大安區,7,9,4,40,1,121.5337643,25.03798537
111,19,03中山區,6,9,4,76,2,121.5366941,25.05879037
111,19,03中山區,6,9,4,37,2,121.5366941,25.05879037
111,19,06松山區,6,7,4,33,1,121.5504291,25.05179662
111,19,06松山區,6,7,4,,,121.5504291,25.05179662
111,19,04大安區,6,1,4,47,1,121.5529203,25.0398582
111,19,04大安區,6,1,4,28,1,121.5529203,25.0398582
111,20,12內湖區,7,2,4,45,1,121.5722614,25.07461048
111,20,12內湖區,7,2,4,26,1,121.5722614,25.07461048
111,20,12內湖區,7,2,4,28,10,121.5722614,25.07461048
111,21,08士林區,8,2,4,32,2,121.5396233,25.10187469
111,21,08士林區,8,2,4,,,121.5396233,25.10187469
111,21,08士林區,8,2,4,,10,121.5396233,25.10187469
111,21,07信義區,7,1,4,27,1,121.5619796,25.0374701
111,21,07信義區,7,1,4,27,1,121.5619796,25.0374701
111,22,08士林區,8,2,4,20,1,121.52493,25.09389347
111,22,08士林區,8,2,4,25,1,121.52493,25.09389347
111,23,02萬華區,8,1,4,68,1,121.5056596,25.04608416
111,23,02萬華區,8,1,4,26,1,121.5056596,25.04608416
111,0,08士林區,7,1,4,20,1,121.5245779,25.1004301
111,0,08士林區,7,1,4,29,1,121.5245779,25.1004301
111,1,02萬華區,8,9,4,19,9,121.4986079,25.02132552
111,1,02萬華區,8,9,4,,10,121.4986079,25.02132552
111,1,11南港區,8,9,4,66,2,121.5938096,25.05031807
111,1,11南港區,8,9,4,52,2,121.5938096,25.05031807
111,3,02萬華區,8,1,4,28,1,121.5051894,25.03344855
111,3,02萬華區,8,1,4,18,1,121.5051894,25.03344855
111,7,11南港區,8,1,4,63,1,121.5953565,25.0560124
111,7,11南港區,8,1,4,68,1,121.5953565,25.0560124
111,7,08士林區,8,1,4,43,1,121.5180205,25.0924631
111,7,08士林區,8,1,4,27,1,121.5180205,25.0924631
111,7,03中山區,8,2,4,49,1,121.5226416,25.05788607
111,7,03中山區,8,2,4,59,10,121.5226416,25.05788607
111,7,02萬華區,8,9,4,69,1,121.5001933,25.04203169
111,7,02萬華區,8,9,4,51,1,121.5001933,25.04203169
111,7,03中山區,8,1,4,26,2,121.5481008,25.0804693
111,7,03中山區,8,1,4,85,10,121.5481008,25.0804693
111,8,02萬華區,8,20,4,21,1,121.5039151,25.0397428
111,8,02萬華區,8,20,4,43,10,121.5039151,25.0397428
111,8,12內湖區,8,9,4,51,1,121.6171357,25.06798939
111,8,12內湖區,8,9,4,24,2,121.6171357,25.06798939
111,8,06松山區,8,8,4,33,1,121.5617543,25.05154677
111,8,06松山區,8,8,4,75,1,121.5617543,25.05154677
111,8,02萬華區,8,1,4,37,1,121.4989259,25.0165229
111,8,02萬華區,8,1,4,63,1,121.4989259,25.0165229
111,8,02萬華區,8,1,4,44,10,121.4989259,25.0165229
111,8,03中山區,8,9,4,46,1,121.5365888,25.05746083
111,8,03中山區,8,9,4,63,1,121.5365888,25.05746083
111,8,01大同區,8,1,4,78,1,121.5102375,25.0537846
111,8,01大同區,8,1,4,46,1,121.5102375,25.0537846
111,9,04大安區,7,9,4,59,9,121.5521108,25.03757663
111,9,04大安區,7,9,4,64,9,121.5521108,25.03757663
111,9,12內湖區,8,8,4,22,1,121.6035456,25.0736309
111,9,12內湖區,8,8,4,29,1,121.6035456,25.0736309
111,9,12內湖區,8,8,4,30,1,121.6035456,25.0736309
111,9,12內湖區,8,8,4,21,10,121.6035456,25.0736309
111,9,06松山區,8,1,4,58,1,121.5444113,25.0664162
111,9,06松山區,8,1,4,28,1,121.5444113,25.0664162
111,9,04大安區,8,9,4,26,1,121.544435,25.04021485
111,9,04大安區,8,9,4,52,1,121.544435,25.04021485
111,9,07信義區,8,9,4,73,10,121.5548534,25.0235748
111,9,07信義區,8,9,4,26,9,121.5548534,25.0235748
111,9,05中正區,8,1,4,73,1,121.5150012,25.04514001
111,9,05中正區,8,1,4,53,1,121.5150012,25.04514001
111,9,07信義區,8,1,4,45,1,121.5598545,25.0302515
111,9,07信義區,8,1,4,43,1,121.5598545,25.0302515
111,9,07信義區,8,1,4,60,11,121.5598545,25.0302515
111,9,03中山區,8,1,4,22,1,121.5611438,25.08162005
111,9,03中山區,8,1,4,49,1,121.5611438,25.08162005
111,9,06松山區,8,9,4,65,1,121.5637913,25.05874618
111,9,06松山區,8,9,4,28,1,121.5637913,25.05874618
111,9,09北投區,8,1,4,45,1,121.5177835,25.1158989
111,9,09北投區,8,1,4,64,1,121.5177835,25.1158989
111,10,10文山區,8,1,4,34,1,121.5541382,24.99989144
111,10,10文山區,8,1,4,21,1,121.5541382,24.99989144
111,10,12內湖區,8,2,4,70,1,121.5785172,25.066696
111,10,12內湖區,8,2,4,29,1,121.5785172,25.066696
111,11,06松山區,8,1,4,66,1,121.5446925,25.0502104
111,11,06松山區,8,1,4,62,1,121.5446925,25.0502104
111,11,09北投區,8,1,4,48,1,121.4962941,25.1344445
111,11,09北投區,8,1,4,20,1,121.4962941,25.1344445
111,11,09北投區,8,9,4,43,1,121.473855,25.13174232
111,11,09北投區,8,9,4,45,1,121.473855,25.13174232
111,11,08士林區,8,2,4,61,1,121.5248136,25.11790159
111,11,08士林區,8,2,4,43,1,121.5248136,25.11790159
111,12,03中山區,8,1,4,26,1,121.5317279,25.06156118
111,12,03中山區,8,1,4,32,1,121.5317279,25.06156118
111,12,04大安區,8,9,4,35,2,121.5546414,25.0408436
111,12,04大安區,8,9,4,36,2,121.5546414,25.0408436
111,12,12內湖區,7,1,4,40,1,121.5889959,25.08163747
111,12,12內湖區,7,1,4,47,1,121.5889959,25.08163747
111,12,03中山區,8,9,4,51,1,121.5273282,25.05631817
111,12,03中山區,8,9,4,49,1,121.5273282,25.05631817
111,12,03中山區,8,9,4,69,9,121.5273282,25.05631817
111,12,10文山區,8,1,4,64,1,121.5403967,24.99216944
111,12,10文山區,8,1,4,16,1,121.5403967,24.99216944
111,12,05中正區,8,2,4,39,2,121.522353,25.04779108
111,12,05中正區,8,2,4,75,2,121.522353,25.04779108
111,13,03中山區,8,9,4,34,1,121.5262918,25.06026564
111,13,03中山區,8,9,4,42,1,121.5262918,25.06026564
111,13,06松山區,8,9,4,47,1,121.5688833,25.0594182
111,13,06松山區,8,9,4,41,1,121.5688833,25.0594182
111,13,04大安區,8,2,4,40,2,121.5565416,25.02803767
111,13,04大安區,8,2,4,29,2,121.5565416,25.02803767
111,13,02萬華區,8,1,4,19,1,121.498002,25.03301739
111,13,02萬華區,8,1,4,58,1,121.498002,25.03301739
111,14,06松山區,8,1,4,71,1,121.5492139,25.05577211
111,14,06松山區,8,1,4,55,1,121.5492139,25.05577211
111,14,08士林區,8,1,4,75,1,121.5051755,25.09003652
111,14,08士林區,8,1,4,38,1,121.5051755,25.09003652
111,14,01大同區,8,9,4,67,1,121.5127842,25.05197652
111,14,01大同區,8,9,4,32,1,121.5127842,25.05197652
111,15,05中正區,8,8,4,22,2,121.5201744,25.04429923
111,15,05中正區,8,8,4,59,9,121.5201744,25.04429923
111,15,10文山區,8,1,4,18,2,121.537116,25.010891
111,15,10文山區,8,1,4,40,2,121.537116,25.010891
111,15,01大同區,8,1,4,38,11,121.511041,25.05383628
111,15,01大同區,8,1,4,24,1,121.511041,25.05383628
111,16,09北投區,8,1,4,48,1,121.497507,25.13259067
111,16,09北投區,8,1,4,20,1,121.497507,25.13259067
111,16,04大安區,8,1,4,33,1,121.5450884,25.02913768
111,16,04大安區,8,1,4,45,1,121.5450884,25.02913768
111,16,05中正區,8,1,4,18,2,121.512405,25.03505781
111,16,05中正區,8,1,4,18,2,121.512405,25.03505781
111,16,06松山區,8,1,4,28,2,121.5474963,25.0501332
111,16,06松山區,8,1,4,41,2,121.5474963,25.0501332
111,17,04大安區,8,9,4,55,1,121.5532584,25.0378231
111,17,04大安區,8,9,4,29,1,121.5532584,25.0378231
111,17,10文山區,8,1,4,29,1,121.5609087,24.9866928
111,17,10文山區,8,1,4,84,10,121.5609087,24.9866928
111,17,05中正區,8,1,4,19,1,121.5153101,25.03523024
111,17,05中正區,8,1,4,43,1,121.5153101,25.03523024
111,17,05中正區,8,1,4,31,10,121.5153101,25.03523024
111,17,04大安區,8,2,4,42,1,121.5481545,25.0205904
111,17,04大安區,8,2,4,59,1,121.5481545,25.0205904
111,17,03中山區,8,9,4,30,2,121.5441726,25.06403186
111,17,03中山區,8,9,4,53,2,121.5441726,25.06403186
111,17,12內湖區,8,1,4,71,1,121.5765792,25.06895759
111,17,12內湖區,8,1,4,34,1,121.5765792,25.06895759
111,17,01大同區,8,12,4,34,1,121.5156718,25.07679327
111,17,01大同區,8,12,4,26,1,121.5156718,25.07679327
111,17,01大同區,8,12,4,,,121.5156718,25.07679327
111,18,02萬華區,8,11,4,45,1,121.4954428,25.01530007
111,18,02萬華區,8,11,4,30,1,121.4954428,25.01530007
111,18,12內湖區,8,9,4,18,1,121.5805651,25.0724397
111,18,12內湖區,8,9,4,37,1,121.5805651,25.0724397
111,18,04大安區,8,8,4,72,2,121.5540256,25.0183245
111,18,04大安區,8,8,4,48,1,121.5540256,25.0183245
111,18,04大安區,8,8,4,50,11,121.5540256,25.0183245
111,18,03中山區,8,1,4,53,11,121.5331665,25.0548153
111,18,03中山區,8,1,4,20,1,121.5331665,25.0548153
111,18,10文山區,8,22,4,32,1,121.5450911,24.98501819
111,18,10文山區,8,22,4,69,1,121.5450911,24.98501819
111,19,10文山區,8,2,4,40,1,121.5405001,25.00015339
111,19,10文山區,8,2,4,22,1,121.5405001,25.00015339
111,19,06松山區,8,2,4,55,1,121.5495575,25.05771838
111,19,06松山區,8,2,4,29,1,121.5495575,25.05771838
111,19,05中正區,8,9,4,65,2,121.5176472,25.04490845
111,19,05中正區,8,9,4,39,2,121.5176472,25.04490845
111,20,03中山區,8,1,4,71,1,121.5416053,25.04699653
111,20,03中山區,8,1,4,34,1,121.5416053,25.04699653
111,20,10文山區,8,1,4,28,1,121.5736627,24.98808582
111,20,10文山區,8,1,4,29,10,121.5736627,24.98808582
111,20,06松山區,7,9,4,26,9,121.5677095,25.05075013
111,20,06松山區,7,9,4,28,2,121.5677095,25.05075013
111,20,05中正區,8,1,4,47,1,121.5162052,25.03036438
111,20,05中正區,8,1,4,62,1,121.5162052,25.03036438
111,20,03中山區,8,2,4,38,1,121.5441506,25.0626942
111,20,03中山區,8,2,4,52,1,121.5441506,25.0626942
111,21,12內湖區,8,9,4,39,1,121.6154486,25.06923493
111,21,12內湖區,8,9,4,35,1,121.6154486,25.06923493
111,22,06松山區,7,1,4,29,2,121.5496916,25.04617906
111,22,06松山區,7,1,4,58,2,121.5496916,25.04617906
111,23,01大同區,7,2,4,43,7,121.518183,25.0631738
111,23,01大同區,7,2,4,42,2,121.518183,25.0631738
111,23,01大同區,7,2,4,22,2,121.518183,25.0631738
111,0,10文山區,8,1,4,16,2,121.5407426,25.0038635
111,0,10文山區,8,1,4,27,2,121.5407426,25.0038635
111,5,03中山區,8,1,4,60,1,121.5227429,25.06175072
111,5,03中山區,8,1,4,25,1,121.5227429,25.06175072
111,5,03中山區,8,1,4,26,10,121.5227429,25.06175072
111,6,01大同區,8,9,4,21,1,121.5158073,25.0630606
111,6,01大同區,8,9,4,71,11,121.5158073,25.0630606
111,7,01大同區,8,1,4,22,9,121.5139398,25.0516011
111,7,01大同區,8,1,4,32,2,121.5139398,25.0516011
111,7,01大同區,8,1,4,26,10,121.5139398,25.0516011
111,7,12內湖區,8,1,4,33,2,121.5909828,25.06278188
111,7,12內湖區,8,1,4,47,2,121.5909828,25.06278188
111,7,01大同區,8,9,4,81,1,121.5148799,25.05408903
111,7,01大同區,8,9,4,28,1,121.5148799,25.05408903
111,8,05中正區,8,2,4,45,1,121.5057581,25.034541
111,8,05中正區,8,2,4,26,1,121.5057581,25.034541
111,8,10文山區,8,2,4,47,2,121.5576707,24.9992548
111,8,10文山區,8,2,4,72,10,121.5576707,24.9992548
111,8,12內湖區,8,1,4,58,1,121.5806212,25.08046222
111,8,12內湖區,8,1,4,30,1,121.5806212,25.08046222
111,8,06松山區,8,9,4,37,1,121.5579705,25.05030941
111,8,06松山區,8,9,4,59,1,121.5579705,25.05030941
111,8,12內湖區,8,9,4,51,1,121.566399,25.0802176
111,8,12內湖區,8,9,4,24,1,121.566399,25.0802176
111,8,12內湖區,8,9,4,33,2,121.5902775,25.07560093
111,8,12內湖區,8,9,4,51,2,121.5902775,25.07560093
111,8,12內湖區,8,9,4,58,11,121.5902775,25.07560093
111,8,04大安區,8,9,4,60,1,121.5394853,25.023215
111,8,04大安區,8,9,4,48,1,121.5394853,25.023215
111,9,01大同區,8,2,4,71,9,121.5076187,25.05985703
111,9,01大同區,8,2,4,67,1,121.5076187,25.05985703
111,9,03中山區,8,1,4,52,1,121.5440746,25.06268334
111,9,03中山區,8,1,4,26,1,121.5440746,25.06268334
111,9,06松山區,8,8,4,24,1,121.5717197,25.05047845
111,9,06松山區,8,8,4,43,1,121.5717197,25.05047845
111,10,03中山區,8,9,4,65,1,121.5442185,25.0726392
111,10,03中山區,8,9,4,40,1,121.5442185,25.0726392
111,10,05中正區,8,9,4,21,1,121.5118194,25.02677486
111,10,05中正區,8,9,4,70,1,121.5118194,25.02677486
111,10,05中正區,8,9,4,66,10,121.5118194,25.02677486
111,11,03中山區,8,9,4,52,1,121.5371985,25.06184949
111,11,03中山區,8,9,4,79,1,121.5371985,25.06184949
111,11,05中正區,8,1,4,39,2,121.5108978,25.03638525
111,11,05中正區,8,1,4,63,2,121.5108978,25.03638525
111,11,01大同區,7,1,4,63,1,121.5088583,25.06353613
111,11,01大同區,7,1,4,28,1,121.5088583,25.06353613
111,11,01大同區,8,9,4,24,1,121.5183145,25.05852268
111,11,01大同區,8,9,4,64,1,121.5183145,25.05852268
111,11,01大同區,8,9,4,28,10,121.5183145,25.05852268
111,11,12內湖區,8,2,4,45,1,121.60063,25.06693833
111,11,12內湖區,8,2,4,66,1,121.60063,25.06693833
111,11,03中山區,8,9,4,23,1,121.5365072,25.04894791
111,11,03中山區,8,9,4,51,1,121.5365072,25.04894791
111,11,03中山區,8,9,4,20,1,121.5365072,25.04894791
111,11,03中山區,8,9,4,58,1,121.5365072,25.04894791
111,11,04大安區,8,1,4,63,1,121.5435664,25.0283835
111,11,04大安區,8,1,4,24,1,121.5435664,25.0283835
111,12,11南港區,8,1,4,64,1,121.5962847,25.0563448
111,12,11南港區,8,1,4,44,1,121.5962847,25.0563448
111,12,09北投區,8,9,4,,,121.5278124,25.12799482
111,12,09北投區,8,9,4,63,1,121.5278124,25.12799482
111,12,09北投區,8,1,4,68,1,121.50225,25.130442
111,12,09北投區,8,1,4,50,1,121.50225,25.130442
111,13,09北投區,8,1,4,29,11,121.5200934,25.1155862
111,13,09北投區,8,1,4,21,10,121.5200934,25.1155862
111,13,04大安區,8,9,4,35,2,121.5363197,25.01286413
111,13,04大安區,8,9,4,50,2,121.5363197,25.01286413
111,13,08士林區,8,1,4,22,1,121.5243349,25.10783182
111,13,08士林區,8,1,4,47,1,121.5243349,25.10783182
111,13,08士林區,8,1,4,57,10,121.5243349,25.10783182
111,13,09北投區,8,9,4,22,1,121.5304132,25.13249085
111,13,09北投區,8,9,4,31,1,121.5304132,25.13249085
111,13,02萬華區,8,1,4,29,1,121.4955986,25.0275962
111,13,02萬華區,8,1,4,27,10,121.4955986,25.0275962
111,13,02萬華區,8,1,4,67,1,121.4955986,25.0275962
111,13,02萬華區,8,1,4,52,1,121.4955986,25.0275962
111,13,02萬華區,8,1,4,33,1,121.4955986,25.0275962
111,13,02萬華區,8,1,4,29,11,121.4955986,25.0275962
111,13,07信義區,8,9,4,26,9,121.5580993,25.02748782
111,13,07信義區,8,9,4,43,1,121.5580993,25.02748782
111,13,01大同區,8,11,4,60,1,121.5082645,25.06371149
111,13,01大同區,8,11,4,22,1,121.5082645,25.06371149
111,13,01大同區,8,11,4,22,10,121.5082645,25.06371149
111,13,04大安區,8,1,4,32,1,121.5529864,25.04249535
111,13,04大安區,8,1,4,19,1,121.5529864,25.04249535
111,14,04大安區,7,1,4,45,1,121.5307223,25.0323733
111,14,04大安區,7,1,4,24,1,121.5307223,25.0323733
111,14,08士林區,8,1,4,39,2,121.5236913,25.0799019
111,14,08士林區,8,1,4,56,2,121.5236913,25.0799019
111,14,07信義區,8,9,4,63,2,121.5782479,25.04097205
111,14,07信義區,8,9,4,,,121.5782479,25.04097205
111,15,04大安區,7,1,4,46,11,121.5542927,25.03326856
111,15,04大安區,7,1,4,52,10,121.5542927,25.03326856
111,15,05中正區,8,9,4,38,1,121.5354274,25.012517
111,15,05中正區,8,9,4,24,1,121.5354274,25.012517
111,15,08士林區,8,1,4,37,1,121.5156961,25.09044036
111,15,08士林區,8,1,4,74,1,121.5156961,25.09044036
111,15,09北投區,8,1,4,58,1,121.5148358,25.11505427
111,15,09北投區,8,1,4,60,1,121.5148358,25.11505427
111,15,03中山區,8,1,4,33,1,121.5329032,25.05257847
111,15,03中山區,8,1,4,48,1,121.5329032,25.05257847
111,16,04大安區,8,16,4,51,7,121.5377893,25.03722848
111,16,04大安區,8,16,4,,,121.5377893,25.03722848
111,16,04大安區,8,16,4,51,10,121.5377893,25.03722848
111,16,09北投區,8,7,4,44,2,121.4989279,25.11321752
111,16,09北投區,8,7,4,59,2,121.4989279,25.11321752
111,16,09北投區,7,1,4,40,1,121.513506,25.1177847
111,16,09北投區,7,1,4,55,1,121.513506,25.1177847
111,17,10文山區,7,9,4,22,1,121.5494639,24.98844715
111,17,10文山區,7,9,4,44,1,121.5494639,24.98844715
111,17,02萬華區,8,1,4,27,1,121.4971238,25.038617
111,17,02萬華區,8,1,4,18,1,121.4971238,25.038617
111,17,02萬華區,8,1,4,17,10,121.4971238,25.038617
111,17,08士林區,8,9,4,24,1,121.5360178,25.10157516
111,17,08士林區,8,9,4,,,121.5360178,25.10157516
111,17,03中山區,7,2,4,36,1,121.5359858,25.04491551
